,DATE,Scheduled Generation,Gross Gen.,Net Variation,Total Energy Export,Total Energy Import,Net Generation,Aux. Consumption and losses,Aux. Consumption and losses percentage,Commulative Gross Gen.,Load max.,Load min.,Load avg.,Discharge max.,Discharge min.,Discharge avg.,Reserv lvl(M) max.,Reserv lvl(M) min.,Reserv lvl(M) avg.,Reserv lvl(E) max.,Reserv lvl(E) min.,Reserv lvl(E) avg.,MonthYear
482,2022-06-24,1016100.0,1088233.0,7.1,1075387.0,54251.495169082125,1075387.0,12846.0,1.18,26448036.0,86.0,31.0,45.34,22.46,13.85,18.155,1750.9,1749.6,1750.25,1752.0,1750.5,1751.25,2022-06
483,2022-06-25,1415800.0,1493980.0,5.52,1474683.0,54251.495169082125,1474683.0,19297.0,1.29,27942016.0,100.0,31.0,62.25,26.31,15.18,20.745,1751.6,1747.4,1749.5,1750.75,1747.4,1749.075,2022-06
484,2022-06-26,1627500.0,1776969.0,9.18,1758440.0,54251.495169082125,1758440.0,18529.0,1.04,29718985.0,110.0,40.0,74.04,33.92,17.52,25.72,1751.75,1748.8,1750.275,1751.95,1748.2,1750.075,2022-06
485,2022-06-27,1954650.0,2049198.0,4.84,2025951.0,54251.495169082125,2025951.0,23247.0,1.13,31768183.0,110.0,50.0,85.38,37.5,18.94,28.22,1751.4,1744.4,1747.9,1752.0,1745.15,1748.575,2022-06
486,2022-06-28,2163700.0,2288707.0,5.78,2263746.0,54251.495169082125,2263746.0,24961.0,1.09,34056890.0,110.0,55.0,95.36,44.28,24.38,34.33,1752.0,1745.8,1748.9,1752.0,1747.3,1749.65,2022-06
487,2022-06-29,2487600.0,2533980.0,1.86,2506497.0,54251.495169082125,2506497.0,27483.0,1.08,36590870.0,110.0,90.0,105.58,43.3,26.31,34.805,1752.0,1748.0,1750,1752.0,1747.4,1749.7,2022-06
488,2022-06-30,2281600.0,2308593.0,1.18,2284016.0,54251.495169082125,2284016.0,24577.0,1.06,38899463.0,110.0,48.0,96.19,47.18,34.52,40.85,1752.0,1751.0,1751.5,1752.0,1752.0,1752.0,2022-06
489,2022-07-01,2492900.0,2519009.0,1.05,2490752.0,54251.495169082125,2490752.0,28257.0,1.12,2519009.0,110.0,80.0,104.96,45.24,30.16,37.7,1752.0,1750.0,1751,1752.0,1749.45,1750.725,2022-07
490,2022-07-02,2600000.0,2625164.0,0.97,2597486.0,54251.495169082125,2597486.0,27678.0,1.05,5144173.0,110.0,105.0,109.38,53.01,30.16,41.585,1752.0,1751.0,1751.5,1752.0,1750.0,1751.0,2022-07
491,2022-07-03,2604950.0,2632487.0,1.06,2602883.0,54251.495169082125,2602883.0,29604.0,1.12,7776660.0,110.0,110.0,109.69,58.31,32.71,45.51,1752.0,1751.0,1751.5,1752.0,1751.0,1751.5,2022-07
492,2022-07-04,2620000.0,2632274.0,0.47,2604513.0,54251.495169082125,2604513.0,27761.0,1.05,10408934.0,110.0,110.0,109.68,57.11,36.3,46.705,1751.2,1750.9,1751.05,1752.0,1750.5,1751.25,2022-07
493,2022-07-05,2620000.0,2632461.0,0.48,2603994.0,54251.495169082125,2603994.0,28467.0,1.08,13041395.0,110.0,110.0,109.69,61.93,40.52,51.225,1750.9,1750.5,1750.7,1751.9,1750.5,1751.2,2022-07
494,2022-07-06,2620000.0,2630838.0,0.41,2601253.0,54251.495169082125,2601253.0,29585.0,1.12,15672233.0,110.0,110.0,109.62,85.89,47.18,66.535,1750.0,1749.5,1749.75,1750.3,1750.0,1750.15,2022-07
495,2022-07-07,2620000.0,2631993.0,0.46,2604118.0,54251.495169082125,2604118.0,27875.0,1.06,18304226.0,110.0,110.0,109.67,51.07,34.52,42.795,1750.55,1750.1,1750.325,1752.0,1750.8,1751.4,2022-07
496,2022-07-08,2620000.0,2632502.0,0.48,2612510.0,54251.495169082125,2612510.0,19992.0,0.76,20936728.0,110.0,110.0,109.69,60.73,38.71,49.72,1752.0,1751.3,1751.65,1752.0,1750.3,1751.15,2022-07
497,2022-07-09,2620000.0,1731315.0,-33.92,1706198.0,54251.495169082125,1706198.0,25117.0,1.45,22668043.0,110.0,48.0,72.14,97.12,36.9,67.01,1751.8,1750.1,1750.95,1751.8,1748.0,1749.9,2022-07
498,2022-07-10,2620000.0,2571211.0,-1.86,2540974.0,54251.495169082125,2540974.0,30237.0,1.18,25239254.0,110.0,48.0,107.13,48.17,35.13,41.65,1750.9,1749.05,1749.975,1751.4,1750.3,1750.85,2022-07
499,2022-07-11,2610000.0,2632129.0,0.85,2605484.0,54251.495169082125,2605484.0,26645.0,1.01,27871383.0,110.0,110.0,109.67,65.53,44.28,54.905,1750.9,1750.2,1750.55,1751.1,1750.4,1750.75,2022-07
500,2022-07-12,2610000.0,2632141.0,0.85,2603926.0,54251.495169082125,2603926.0,28215.0,1.07,30503524.0,110.0,110.0,109.67,49.14,37.5,43.32,1752.0,1750.3,1751.15,1752.0,1751.4,1751.7,2022-07
501,2022-07-13,2610000.0,2631957.0,0.84,2600104.0,54251.495169082125,2600104.0,31853.0,1.21,33135481.0,110.0,110.0,109.66,49.14,39.29,44.215,1751.7,1750.7,1751.2,1751.8,1751.0,1751.4,2022-07
502,2022-07-14,2610000.0,2632035.0,0.84,2604007.0,54251.495169082125,2604007.0,28028.0,1.06,35767516.0,110.0,110.0,109.67,91.89,43.3,67.595,1751.4,1750.0,1750.7,1750.5,1750.0,1750.25,2022-07
503,2022-07-15,2610000.0,2632468.0,0.86,2606996.0,54251.495169082125,2606996.0,25472.0,0.97,38399984.0,110.0,110.0,109.69,75.13,54.96,65.045,1750.4,1750.0,1750.2,1750.5,1750.0,1750.25,2022-07
504,2022-07-16,2610000.0,2631593.0,0.83,2602465.0,54251.495169082125,2602465.0,29128.0,1.11,41031577.0,110.0,110.0,109.65,71.47,38.1,54.785,1751.5,1750.5,1751,1751.5,1750.1,1750.8,2022-07
505,2022-07-17,2610000.0,2632210.0,0.85,2604057.0,54251.495169082125,2604057.0,28153.0,1.07,43663787.0,110.0,110.0,109.68,87.11,52.04,69.575,1750.3,1750.0,1750.15,1750.5,1750.3,1750.4,2022-07
506,2022-07-18,2610000.0,2632111.0,0.85,2603821.0,54251.495169082125,2603821.0,28290.0,1.07,46295898.0,110.0,110.0,109.67,52.04,37.5,44.77,1751.5,1750.5,1751,1751.8,1750.5,1751.15,2022-07
507,2022-07-19,2610000.0,2631671.0,0.83,2603671.0,54251.495169082125,2603671.0,28000.0,1.06,48927569.0,110.0,110.0,109.65,48.17,34.52,41.345,1751.35,1750.5,1750.925,1751.8,1751.2,1751.5,2022-07
508,2022-07-20,2610000.0,2631729.0,0.83,2603713.0,54251.495169082125,2603713.0,28016.0,1.06,51559298.0,110.0,110.0,109.66,47.18,33.31,40.245,1751.0,1750.6,1750.8,1751.9,1750.65,1751.275,2022-07
509,2022-07-21,2615000.0,2633867.0,0.72,2604469.0,54251.495169082125,2604469.0,29398.0,1.12,54193165.0,110.0,110.0,109.74,42.33,32.07,37.2,1751.4,1750.8,1751.1,1752.0,1750.65,1751.325,2022-07
510,2022-07-22,2610000.0,2631901.0,0.84,2604876.0,54251.495169082125,2604876.0,27025.0,1.03,56825066.0,110.0,110.0,109.66,46.23,29.52,37.875,1751.4,1749.7,1750.55,1752.0,1749.45,1750.725,2022-07
511,2022-07-23,2610000.0,2632279.0,0.85,2602496.0,54251.495169082125,2602496.0,29783.0,1.13,59457345.0,110.0,110.0,109.68,49.14,34.52,41.83,1752.0,1751.5,1751.75,1752.0,1751.0,1751.5,2022-07
512,2022-07-24,2610000.0,2631604.0,0.83,2602843.0,54251.495169082125,2602843.0,28761.0,1.09,62088949.0,110.0,110.0,109.65,57.11,40.51,48.81,1751.3,1749.9,1750.6,1752.0,1750.1,1751.05,2022-07
513,2022-07-25,2610000.0,2632156.0,0.85,2603602.0,54251.495169082125,2603602.0,28554.0,1.08,64721105.0,110.0,110.0,109.67,91.89,53.01,72.45,1750.7,1750.2,1750.45,1750.8,1750.0,1750.4,2022-07
514,2022-07-26,2610000.0,2631007.0,0.8,2603316.0,54251.495169082125,2603316.0,27691.0,1.05,67352112.0,110.0,110.0,109.63,65.53,50.08,57.805,1750.7,1750.0,1750.35,1750.7,1750.5,1750.6,2022-07
515,2022-07-27,2610000.0,2631913.0,0.84,2601986.0,54251.495169082125,2601986.0,29927.0,1.14,69984025.0,110.0,110.0,109.66,88.3,53.98,71.14,1750.5,1750.0,1750.25,1750.6,1749.8,1750.2,2022-07
516,2022-07-28,2610000.0,2631628.0,0.83,2603025.0,54251.495169082125,2603025.0,28603.0,1.09,72615653.0,110.0,110.0,109.65,83.54,58.31,70.925,1750.6,1749.8,1750.2,1750.6,1750.0,1750.3,2022-07
517,2022-07-29,2610000.0,2631595.0,0.83,2602667.0,54251.495169082125,2602667.0,28928.0,1.1,75247248.0,110.0,110.0,109.65,69.12,49.14,59.13,1751.0,1750.0,1750.5,1750.7,1750.0,1750.35,2022-07
518,2022-07-30,2610000.0,2631232.0,0.81,2604591.0,54251.495169082125,2604591.0,26641.0,1.01,77878480.0,110.0,110.0,109.63,83.54,52.04,67.79,1751.0,1750.3,1750.65,1750.5,1750.3,1750.4,2022-07
519,2022-07-31,1944595.0,1249004.0,-35.77,1237808.0,54251.495169082125,1237808.0,11196.0,0.9,79127484.0,110.0,110.0,52.04,108.95,58.31,79.24,1750.8,1739.5,1745.15,1750.5,1738.5,1744.5,2022-07
520,2022-08-01,2615000.0,2624544.0,0.36,2604021.0,54251.495169082125,2604021.0,20523.0,0.78,2624544.0,110.0,110.0,109.36,66.73,49.14,57.935,1750.8,1750.1,1750.45,1750.7,1750.5,1750.6,2022-08
521,2022-08-02,2610000.0,2622359.0,0.47,2604623.0,54251.495169082125,2604623.0,17736.0,0.68,5246903.0,110.0,110.0,109.26,58.31,37.5,47.905,1751.2,1750.5,1750.85,1752.0,1751.0,1751.5,2022-08
522,2022-08-03,2610000.0,2627964.0,0.69,2603925.0,54251.495169082125,2603925.0,24039.0,0.91,7874867.0,110.0,110.0,109.5,54.96,35.13,45.045,1751.3,1750.6,1750.95,1751.8,1750.3,1751.05,2022-08
523,2022-08-04,2610000.0,2632411.0,0.86,2604072.0,54251.495169082125,2604072.0,28339.0,1.08,10507278.0,110.0,110.0,109.68,49.14,39.9,44.52,1751.9,1751.2,1751.55,1751.9,1751.3,1751.6,2022-08
524,2022-08-05,2610000.0,2632072.0,0.85,2603984.0,54251.495169082125,2603984.0,28088.0,1.07,13139350.0,110.0,110.0,109.67,81.14,44.28,62.71,1751.6,1750.1,1750.85,1751.2,1750.2,1750.7,2022-08
525,2022-08-06,2610000.0,2632459.0,0.86,2604134.0,54251.495169082125,2604134.0,28325.0,1.08,15771809.0,110.0,110.0,109.69,72.72,48.17,60.445,1750.6,1750.3,1750.45,1750.9,1750.1,1750.5,2022-08
526,2022-08-07,2610000.0,2630850.0,0.8,2603970.0,54251.495169082125,2603970.0,26880.0,1.02,18402659.0,110.0,110.0,109.62,70.32,52.04,61.18,1750.2,1750.5,1750.35,1750.5,1750.2,1750.35,2022-08
527,2022-08-08,2610000.0,2633732.0,0.91,2604113.0,54251.495169082125,2604113.0,29619.0,1.12,21036391.0,110.0,110.0,109.74,72.72,55.93,64.325,1750.5,1750.4,1750.45,1750.7,1750.3,1750.5,2022-08
528,2022-08-09,2610000.0,2632575.0,0.86,2604241.0,54251.495169082125,2604241.0,28334.0,1.08,23668966.0,110.0,110.0,109.69,57.11,50.08,53.595,1750.7,1750.5,1750.6,1750.7,1750.4,1750.55,2022-08
529,2022-08-10,2610000.0,2631996.0,0.84,2604482.0,54251.495169082125,2604482.0,27514.0,1.05,26300962.0,110.0,110.0,109.67,64.31,39.9,52.105,1750.8,1750.4,1750.6,1751.9,1750.5,1751.2,2022-08
530,2022-08-11,2610000.0,2628599.0,0.71,2599855.0,54251.495169082125,2599855.0,28744.0,1.09,28929561.0,110.0,110.0,109.52,114.44,47.18,80.81,1750.8,1749.2,1750,1750.5,1750.0,1750.25,2022-08
531,2022-08-12,2610000.0,2632488.0,0.86,2604427.0,54251.495169082125,2604427.0,28061.0,1.07,31562049.0,110.0,110.0,109.69,79.88,57.11,68.495,1750.5,1750.0,1750.25,1750.5,1750.3,1750.4,2022-08
532,2022-08-13,2610000.0,2632071.0,0.85,2603627.0,54251.495169082125,2603627.0,28444.0,1.08,34194120.0,110.0,110.0,109.67,69.12,45.24,57.18,1751.7,1750.4,1751.05,1751.5,1750.0,1750.75,2022-08
533,2022-08-14,2610000.0,2632130.0,0.85,2603889.0,54251.495169082125,2603889.0,28241.0,1.07,36826250.0,110.0,110.0,109.67,53.98,41.43,47.705,1751.0,1750.2,1750.6,1751.0,1750.2,1750.6,2022-08
534,2022-08-15,2610000.0,2520068.0,-3.45,2493804.0,54251.495169082125,2493804.0,26264.0,1.04,39346318.0,110.0,110.0,105,130.48,52.04,91.26,1751.0,1749.0,1750,1750.8,1747.0,1748.9,2022-08
535,2022-08-16,2610000.0,1796590.0,-31.17,1774568.0,54251.495169082125,1774568.0,22022.0,1.23,41142908.0,110.0,110.0,74.86,101.08,53.98,77.53,1750.5,1744.8,1747.65,1751.0,1750.3,1750.65,2022-08
536,2022-08-17,2600000.0,2632545.0,1.25,2606421.0,54251.495169082125,2606421.0,26124.0,0.99,43775453.0,110.0,110.0,109.69,61.93,45.24,53.585,1751.2,1750.4,1750.8,1751.0,1750.5,1750.75,2022-08
537,2022-08-18,2600000.0,2632382.0,1.25,2603692.0,54251.495169082125,2603692.0,28690.0,1.09,46407835.0,110.0,110.0,109.68,64.31,38.1,51.205,1751.0,1750.2,1750.6,1751.3,1751.1,1751.2,2022-08
538,2022-08-19,2600000.0,2633210.0,1.28,2619953.0,54251.495169082125,2619953.0,13257.0,0.5,49041045.0,110.0,110.0,109.72,60.73,38.71,48.74,1751.7,1750.7,1751.2,1751.8,1750.5,1751.15,2022-08
539,2022-08-20,2572000.0,2595856.0,0.93,2554664.0,54251.495169082125,2554664.0,41192.0,1.59,51636901.0,110.0,55.0,108.16,88.3,46.23,67.265,1750.8,1749.5,1750.15,1750.2,1749.4,1749.8,2022-08
540,2022-08-21,2575000.0,2066533.0,-19.75,2045144.0,54251.495169082125,2045144.0,21389.0,1.04,53703434.0,110.0,55.0,86.11,89.51,64.31,76.91,1750.2,1749.5,1749.85,1750.3,1750.0,1750.15,2022-08
541,2022-08-22,2610000.0,2633626.0,0.91,2605574.0,54251.495169082125,2605574.0,28052.0,1.07,56337060.0,110.0,110.0,109.73,64.31,48.17,56.24,1751.2,1750.0,1750.6,1751.7,1750.0,1750.85,2022-08
542,2022-08-23,2610000.0,2632975.0,0.88,2603578.0,54251.495169082125,2603578.0,29397.0,1.12,58970035.0,110.0,110.0,109.71,63.14,39.29,51.215,1752.0,1751.0,1751.5,1752.0,1750.5,1751.25,2022-08
543,2022-08-24,2610000.0,2632164.0,0.85,2605076.0,54251.495169082125,2605076.0,27088.0,1.03,61602199.0,110.0,110.0,109.67,53.98,39.9,46.94,1752.0,1751.2,1751.6,1751.9,1750.9,1751.4,2022-08
544,2022-08-25,2610000.0,2632463.0,0.86,2603592.0,54251.495169082125,2603592.0,28871.0,1.1,64234662.0,110.0,110.0,109.69,63.98,40.52,52.25,1752.0,1751.3,1751.65,1752.0,1750.9,1751.45,2022-08
545,2022-08-26,2610000.0,2632146.0,0.85,2604999.0,54251.495169082125,2604999.0,27147.0,1.03,66866808.0,110.0,110.0,109.67,53.98,36.9,45.44,1752.0,1751.4,1751.7,1752.0,1751.2,1751.6,2022-08
546,2022-08-27,2610000.0,2631166.0,0.81,2603964.0,54251.495169082125,2603964.0,27202.0,1.03,69497974.0,110.0,110.0,109.63,52.04,35.13,43.585,1752.0,1751.8,1751.9,1752.0,1751.4,1751.7,2022-08
547,2022-08-28,2610000.0,2632730.0,0.87,2604591.0,54251.495169082125,2604591.0,28139.0,1.07,72130704.0,110.0,110.0,109.7,45.24,35.13,40.185,1752.0,1751.9,1751.95,1752.0,1751.8,1751.9,2022-08
548,2022-08-29,2610000.0,2632073.0,0.85,2604289.0,54251.495169082125,2604289.0,27784.0,1.06,74762777.0,110.0,110.0,109.67,46.23,32.71,39.47,1752.0,1751.3,1751.65,1752.0,1751.3,1751.65,2022-08
549,2022-08-30,2600000.0,2632818.0,1.26,2604270.0,54251.495169082125,2604270.0,28548.0,1.08,77395595.0,110.0,110.0,109.7,44.28,28.23,36.255,1752.0,1750.65,1751.325,1752.0,1750.0,1751.0,2022-08
551,2022-09-01,2615000.0,2624544.0,0.36,2604021.0,54251.495169082125,2604021.0,20523.0,0.78,2624544.0,110.0,110.0,109.36,66.73,49.14,57.935,1750.8,1750.1,1750.45,1750.7,1750.5,1750.6,2022-09
552,2022-09-02,2610000.0,2622359.0,0.47,2604623.0,54251.495169082125,2604623.0,17736.0,0.68,5246903.0,110.0,110.0,109.26,58.31,37.5,47.905,1751.2,1750.5,1750.85,1752.0,1751.0,1751.5,2022-09
553,2022-09-03,2610000.0,2627964.0,0.69,2603925.0,54251.495169082125,2603925.0,24039.0,0.91,7874867.0,110.0,110.0,109.5,54.96,35.13,45.045,1751.3,1750.6,1750.95,1751.8,1750.3,1751.05,2022-09
554,2022-09-04,2596075.0,2627005.0,1.19,2596672.0,54251.495169082125,2596672.0,30333.0,1.15,10501872.0,110.0,108.0,109.46,45.24,28.23,36.735,1752.0,1749.1,1750.55,1752.0,1747.0,1749.5,2022-09
555,2022-09-05,2533525.0,2539673.0,0.24,2511781.0,54251.495169082125,2511781.0,27892.0,1.1,13041545.0,110.0,96.0,105.82,36.9,26.31,31.605,1752.0,1747.6,1749.8,1747.5,1745.6,1746.55,2022-09
556,2022-09-06,2202500.0,2197502.0,-0.23,2173252.0,54251.495169082125,2173252.0,24250.0,1.1,15239047.0,110.0,72.0,91.56,38.1,25.02,31.56,1747.6,1744.9,1746.25,1750.9,1748.1,1749.5,2022-09
557,2022-09-07,2180750.0,2260607.0,3.66,2236604.0,54251.495169082125,2236604.0,24003.0,1.06,17499654.0,110.0,75.0,94.19,45.24,23.74,34.49,1750.1,1748.7,1749.4,1752.0,1749.2,1750.6,2022-09
558,2022-09-08,2372750.0,2425020.0,2.2,2399631.0,54251.495169082125,2399631.0,25389.0,1.05,19924674.0,110.0,80.0,101.04,43.3,24.38,33.84,1752.0,1748.9,1750.45,1752.0,1747.2,1749.6,2022-09
559,2022-09-09,2396375.0,2435885.0,1.65,2409972.0,54251.495169082125,2409972.0,25913.0,1.06,22360559.0,110.0,82.0,101.5,40.52,25.02,32.77,1751.9,1749.1,1750.5,1751.7,1747.35,1749.525,2022-09
560,2022-09-10,2329000.0,2374464.0,1.95,2348642.0,54251.495169082125,2348642.0,25822.0,1.09,24735023.0,110.0,86.0,98.94,40.52,24.38,32.45,1751.4,1749.1,1750.25,1752.0,1749.3,1750.65,2022-09
561,2022-09-11,2209645.0,2261969.0,2.37,2236173.0,54251.495169082125,2236173.0,25796.0,1.14,26996992.0,110.0,70.0,94.25,36.9,22.46,29.68,1751.6,1749.0,1750.3,1752.0,1748.9,1750.45,2022-09
562,2022-09-12,2293200.0,2326279.0,1.44,2301410.0,54251.495169082125,2301410.0,24869.0,1.07,29323271.0,110.0,70.0,96.93,33.92,23.74,28.83,1751.9,1748.4,1750.15,1749.45,1747.7,1748.575,2022-09
563,2022-09-13,2010000.0,2040409.0,1.51,2019141.0,54251.495169082125,2019141.0,21268.0,1.04,31363680.0,110.0,60.0,85.02,38.71,22.46,30.585,1747.95,1744.7,1746.325,1751.65,1747.65,1749.65,2022-09
564,2022-09-14,2175300.0,2196801.0,0.99,2172475.0,54251.495169082125,2172475.0,24326.0,1.11,33560481.0,110.0,60.0,91.53,31.43,22.46,26.945,1752.0,1750.2,1751.1,1750.2,1746.3,1748.25,2022-09
565,2022-09-15,1985000.0,2002388.0,0.88,1979842.0,54251.495169082125,1979842.0,22546.0,1.13,35562869.0,110.0,60.0,83.43,32.29,22.78,27.535,1748.5,1745.2,1746.85,1751.1,1746.7,1748.9,2022-09
566,2022-09-16,1930750.0,1918458.0,-0.64,1896388.0,54251.495169082125,1896388.0,22070.0,1.15,37481327.0,110.0,58.0,79.94,28.23,21.18,24.705,1747.6,1744.0,1745.8,1748.5,1745.2,1746.85,2022-09
567,2022-09-17,1983000.0,2043936.0,3.07,2020878.0,54251.495169082125,2020878.0,23058.0,1.13,39525263.0,110.0,55.0,85.16,31.43,23.42,27.425,1752.0,1747.2,1749.6,1751.6,1746.4,1749.0,2022-09
568,2022-09-18,1830000.0,1836945.0,0.38,1815498.0,54251.495169082125,1815498.0,21447.0,1.17,41362208.0,110.0,55.0,76.54,28.23,20.86,24.545,1750.4,1747.1,1748.75,1750.1,1745.6,1747.85,2022-09
569,2022-09-19,1799500.0,1699106.0,-5.58,1678706.0,54251.495169082125,1678706.0,20400.0,1.2,43061314.0,110.0,55.0,70.8,25.02,19.65,22.335,1748.9,1745.0,1746.95,1747.7,1743.5,1745.6,2022-09
570,2022-09-20,2003475.0,2066863.0,3.16,2042966.0,54251.495169082125,2042966.0,23897.0,1.16,45128177.0,110.0,50.0,86.12,31.43,23.42,27.425,1751.75,1744.9,1748.325,1751.8,1749.0,1750.4,2022-09
571,2022-09-21,2263375.0,2348964.0,3.78,2323398.0,54251.495169082125,2323398.0,25566.0,1.09,47477141.0,110.0,50.0,97.87,35.71,23.1,29.405,1752.0,1748.0,1750,1752.0,1751.9,1751.95,2022-09
572,2022-09-22,2317300.0,2358052.0,1.76,2332648.0,54251.495169082125,2332648.0,25404.0,1.08,49835193.0,110.0,55.0,98.25,33.92,25.02,29.47,1751.6,1748.9,1750.25,1750.1,1749.0,1749.55,2022-09
573,2022-09-23,2273625.0,2359775.0,3.79,2333392.0,54251.495169082125,2333392.0,26383.0,1.12,52194968.0,110.0,65.0,98.32,33.62,28.23,30.925,1752.0,1750.9,1751.45,1750.5,1748.0,1749.25,2022-09
574,2022-09-24,2136150.0,2171303.0,1.65,2146745.0,54251.495169082125,2146745.0,24558.0,1.13,54366271.0,110.0,70.0,90.47,40.52,25.02,32.77,1751.1,1749.6,1750.35,1752.0,1750.8,1751.4,2022-09
575,2022-09-25,2528325.0,2632680.0,4.13,2603280.0,54251.495169082125,2603280.0,29400.0,1.12,56998951.0,110.0,110.0,109.7,59.53,39.29,49.41,1752.0,1752.0,1752,1752.0,1751.3,1751.65,2022-09
576,2022-09-26,2605625.0,2631841.0,1.01,2602394.0,54251.495169082125,2602394.0,29447.0,1.12,59630792.0,110.0,110.0,109.66,46.23,33.01,39.62,1752.0,1751.1,1751.55,1752.0,1751.9,1751.95,2022-09
577,2022-09-27,2223700.0,2315327.0,4.12,2290591.0,54251.495169082125,2290591.0,24736.0,1.07,61946119.0,110.0,55.0,96.47,32.07,27.27,29.67,1751.8,1749.0,1750.4,1750.35,1747.9,1749.125,2022-09
578,2022-09-28,2012300.0,2087837.0,3.75,2064174.0,54251.495169082125,2064174.0,23663.0,1.13,64033956.0,110.0,55.0,86.99,27.59,24.7,26.145,1749.45,1746.1,1747.775,1750.3,1744.2,1747.25,2022-09
579,2022-09-29,1782375.0,1797039.0,0.82,1777790.0,54251.495169082125,1777790.0,19249.0,1.07,65830995.0,110.0,56.0,74.88,24.7,22.78,23.74,1749.9,1745.4,1747.65,1752.0,1745.8,1748.9,2022-09
580,2022-09-30,1675000.0,1690515.0,0.93,1669240.0,54251.495169082125,1669240.0,21275.0,1.26,67521510.0,110.0,56.0,70.44,22.46,20.22,21.34,1749.0,1746.2,1747.6,1751.0,1744.8,1747.9,2022-09
581,2022-10-01,1585000.0,1594038.0,0.57,1574736.0,54251.495169082125,1574736.0,19302.0,1.21,1594038.0,100.0,50.0,66.42,21.83,20.18,21.005,1748.8,1746.2,1747.5,1750.55,1745.3,1747.925,2022-10
582,2022-10-02,1475000.0,1488861.0,0.94,1470071.0,54251.495169082125,1470071.0,18790.0,1.26,3082899.0,100.0,46.0,62.04,20.54,19.18,19.86,1749.5,1747.3,1748.4,1751.15,1747.0,1749.075,2022-10
583,2022-10-03,1470600.0,1490177.0,1.33,1472131.0,54251.495169082125,1472131.0,18046.0,1.21,4573076.0,100.0,45.0,62.09,19.89,18.47,19.18,1751.3,1749.2,1750.25,1751.7,1746.4,1749.05,2022-10
584,2022-10-04,1372750.0,1390504.0,1.29,1373101.0,54251.495169082125,1373101.0,17403.0,1.25,5963580.0,100.0,40.0,57.94,21.83,17.76,19.795,1750.0,1747.5,1748.75,1751.9,1747.6,1749.75,2022-10
585,2022-10-05,1336250.0,1366402.0,2.26,1349289.0,54251.495169082125,1349289.0,17113.0,1.25,7329982.0,100.0,40.0,56.93,20.22,18.47,19.345,1750.9,1748.7,1749.8,1751.95,1747.3,1749.625,2022-10
586,2022-10-06,1305000.0,1324560.0,1.5,1307343.0,54251.495169082125,1307343.0,17217.0,1.3,8654542.0,100.0,41.0,55.19,18.71,17.76,18.235,1751.0,1748.4,1749.7,1751.8,1747.7,1749.75,2022-10
587,2022-10-07,1292000.0,1312810.0,1.61,1295965.0,54251.495169082125,1295965.0,16845.0,1.28,9967352.0,100.0,41.0,54.7,18.23,17.12,17.675,1751.5,1751.75,1751.625,1751.75,1747.6,1749.675,2022-10
588,2022-10-08,1292000.0,1306265.0,1.1,1289400.0,54251.495169082125,1289400.0,16865.0,1.29,11273617.0,100.0,40.0,54.43,18.23,15.95,17.09,1751.5,1748.7,1750.1,1751.75,1747.6,1749.675,2022-10
589,2022-10-09,1222000.0,1239448.0,1.43,1222836.0,54251.495169082125,1222836.0,16612.0,1.34,12513065.0,100.0,38.0,51.64,16.73,15.36,16.045,1750.4,1747.1,1748.75,1750.75,1746.0,1748.375,2022-10
590,2022-10-10,1165000.0,1181851.0,1.45,1166432.0,54251.495169082125,1166432.0,15419.0,1.3,13694916.0,100.0,35.0,49.24,17.12,15.57,16.345,1750.5,1747.2,1748.85,1751.45,1746.0,1748.725,2022-10
591,2022-10-11,1357650.0,909925.0,-32.98,894926.0,54251.495169082125,894926.0,14999.0,1.65,14604841.0,100.0,35.0,37.91,22.15,17.52,19.835,1752.0,1748.8,1750.4,1752.0,1751.6,1751.8,2022-10
592,2022-10-12,1351800.0,1388334.0,2.7,1372631.0,54251.495169082125,1372631.0,15703.0,1.13,15993175.0,100.0,34.0,57.85,22.96,16.34,19.65,1750.4,1746.0,1748.2,1751.75,1747.4,1749.575,2022-10
593,2022-10-13,1190650.0,1212742.0,1.86,1197945.0,54251.495169082125,1197945.0,14797.0,1.22,17205917.0,100.0,32.0,50.53,17.52,15.95,16.735,1751.8,1748.7,1750.25,1752.0,1747.5,1749.75,2022-10
594,2022-10-14,1155000.0,1190496.0,3.07,1177181.0,54251.495169082125,1177181.0,13315.0,1.12,18396413.0,100.0,30.0,49.6,16.93,14.79,15.86,1751.5,1748.4,1749.95,1752.0,1747.7,1749.85,2022-10
595,2022-10-15,1125000.0,1146500.0,1.91,1133285.0,54251.495169082125,1133285.0,13215.0,1.15,19542913.0,100.0,30.0,47.77,15.76,14.13,14.945,1751.4,1748.1,1749.75,1752.0,1747.55,1749.775,2022-10
596,2022-10-16,1113500.0,1145550.0,2.88,1133228.0,54251.495169082125,1133228.0,12322.0,1.08,20688463.0,100.0,30.0,47.73,15.57,14.41,14.99,1751.65,1748.5,1750.075,1752.0,1746.6,1749.3,2022-10
597,2022-10-17,1101000.0,1114895.0,1.26,1102096.0,54251.495169082125,1102096.0,12799.0,1.15,21803358.0,100.0,30.0,46.45,14.41,13.85,14.13,1750.75,1747.1,1748.925,1751.4,1746.0,1748.7,2022-10
